JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456611.61698,10.744,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.737,Z,,11.69,,CY AQR,AAVSO,STD,,,,
2456611.61774,10.757,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.744,Z,,11.678,,CY AQR,AAVSO,STD,,,,
2456611.61925,10.820,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.759,Z,,11.692,,CY AQR,AAVSO,STD,,,,
2456611.62000,10.834,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.767,Z,,11.685,,CY AQR,AAVSO,STD,,,,
2456611.62076,10.850,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.775,Z,,11.68,,CY AQR,AAVSO,STD,,,,
2456611.62151,10.852,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.783,Z,,11.672,,CY AQR,AAVSO,STD,,,,
2456611.62227,10.876,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.791,Z,,11.682,,CY AQR,AAVSO,STD,,,,
2456611.62302,10.931,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.799,Z,,11.714,,CY AQR,AAVSO,STD,,,,
2456611.62378,10.905,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.807,Z,,11.679,,CY AQR,AAVSO,STD,,,,
2456611.62453,10.926,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.815,Z,,11.701,,CY AQR,AAVSO,STD,,,,
2456611.62529,10.932,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.824,Z,,11.682,,CY AQR,AAVSO,STD,,,,
2456611.62604,10.940,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.832,Z,,11.671,,CY AQR,AAVSO,STD,,,,
2456611.62680,10.969,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.841,Z,,11.685,,CY AQR,AAVSO,STD,,,,
2456611.62831,10.971,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.859,Z,,11.69,,CY AQR,AAVSO,STD,,,,
2456611.62906,10.968,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.868,Z,,11.684,,CY AQR,AAVSO,STD,,,,
2456611.62982,10.988,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.877,Z,,11.693,,CY AQR,AAVSO,STD,,,,
2456611.63057,10.993,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.887,Z,,11.684,,CY AQR,AAVSO,STD,,,,
2456611.63132,10.990,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.896,Z,,11.694,,CY AQR,AAVSO,STD,,,,
2456611.63208,10.997,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.906,Z,,11.681,,CY AQR,AAVSO,STD,,,,
2456617.48199,10.907,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.291,Z,,11.701,,CY AQR,AAVSO,STD,,,,
2456617.48275,10.928,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.291,Z,,11.712,,CY AQR,AAVSO,STD,,,,
2456617.48350,10.941,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.291,Z,,11.695,,CY AQR,AAVSO,STD,,,,
2456617.48425,10.966,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.291,Z,,11.706,,CY AQR,AAVSO,STD,,,,
2456617.48499,10.955,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.291,Z,,11.699,,CY AQR,AAVSO,STD,,,,
2456617.48575,10.964,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.292,Z,,11.689,,CY AQR,AAVSO,STD,,,,
2456617.48649,10.973,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.292,Z,,11.7,,CY AQR,AAVSO,STD,,,,
2456617.48725,10.992,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.292,Z,,11.695,,CY AQR,AAVSO,STD,,,,
2456617.48800,11.005,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.292,Z,,11.704,,CY AQR,AAVSO,STD,,,,
2456617.48876,11.014,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.292,Z,,11.724,,CY AQR,AAVSO,STD,,,,
2456617.48951,11.007,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.292,Z,,11.701,,CY AQR,AAVSO,STD,,,,
2456617.49027,11.025,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.293,Z,,11.7,,CY AQR,AAVSO,STD,,,,
2456617.49102,11.024,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.293,Z,,11.713,,CY AQR,AAVSO,STD,,,,
2456617.49177,11.024,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.293,Z,,11.694,,CY AQR,AAVSO,STD,,,,
2456617.49253,11.030,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.294,Z,,11.713,,CY AQR,AAVSO,STD,,,,
2456617.49328,11.055,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.294,Z,,11.708,,CY AQR,AAVSO,STD,,,,
2456617.49402,11.058,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.295,Z,,11.706,,CY AQR,AAVSO,STD,,,,
2456617.49478,11.065,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.295,Z,,11.712,,CY AQR,AAVSO,STD,,,,
2456617.49552,11.052,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.295,Z,,11.691,,CY AQR,AAVSO,STD,,,,
2456617.49628,11.061,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.296,Z,,11.699,,CY AQR,AAVSO,STD,,,,
2456617.49703,11.081,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.296,Z,,11.702,,CY AQR,AAVSO,STD,,,,
2456617.49779,11.072,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.297,Z,,11.698,,CY AQR,AAVSO,STD,,,,
2456617.49855,11.076,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.298,Z,,11.7,,CY AQR,AAVSO,STD,,,,
2456617.49930,11.063,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.298,Z,,11.69,,CY AQR,AAVSO,STD,,,,
2456617.50006,11.095,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.299,Z,,11.707,,CY AQR,AAVSO,STD,,,,
2456617.50081,11.088,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.3,Z,,11.698,,CY AQR,AAVSO,STD,,,,
2456617.50157,11.094,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.3,Z,,11.703,,CY AQR,AAVSO,STD,,,,
2456617.50232,11.089,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.301,Z,,11.705,,CY AQR,AAVSO,STD,,,,
2456617.50308,11.096,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.302,Z,,11.703,,CY AQR,AAVSO,STD,,,,
2456617.50383,11.105,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.303,Z,,11.697,,CY AQR,AAVSO,STD,,,,
2456617.50458,11.098,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.303,Z,,11.693,,CY AQR,AAVSO,STD,,,,
2456617.50533,11.109,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.304,Z,,11.702,,CY AQR,AAVSO,STD,,,,
2456617.50608,11.101,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.305,Z,,11.699,,CY AQR,AAVSO,STD,,,,
2456617.50684,11.103,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.306,Z,,11.715,,CY AQR,AAVSO,STD,,,,
2456617.50758,11.093,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.307,Z,,11.695,,CY AQR,AAVSO,STD,,,,
2456617.50832,11.087,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.308,Z,,11.698,,CY AQR,AAVSO,STD,,,,
2456617.50908,11.091,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.309,Z,,11.7,,CY AQR,AAVSO,STD,,,,
2456617.50983,11.078,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.31,Z,,11.701,,CY AQR,AAVSO,STD,,,,
2456617.51059,11.079,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.311,Z,,11.717,,CY AQR,AAVSO,STD,,,,
2456617.51134,11.065,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.312,Z,,11.711,,CY AQR,AAVSO,STD,,,,
2456617.51208,11.046,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.313,Z,,11.684,,CY AQR,AAVSO,STD,,,,
2456617.51284,11.023,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.314,Z,,11.683,,CY AQR,AAVSO,STD,,,,
2456617.51359,11.034,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.316,Z,,11.709,,CY AQR,AAVSO,STD,,,,
2456617.51435,11.019,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.317,Z,,11.713,,CY AQR,AAVSO,STD,,,,
2456617.51510,11.003,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.318,Z,,11.701,,CY AQR,AAVSO,STD,,,,
2456617.51585,10.983,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.319,Z,,11.725,,CY AQR,AAVSO,STD,,,,
2456617.51661,10.931,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.321,Z,,11.687,,CY AQR,AAVSO,STD,,,,
2456617.51737,10.900,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.322,Z,,11.691,,CY AQR,AAVSO,STD,,,,
2456617.51811,10.876,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.323,Z,,11.711,,CY AQR,AAVSO,STD,,,,
2456617.51887,10.802,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.325,Z,,11.695,,CY AQR,AAVSO,STD,,,,
2456617.51963,10.732,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.326,Z,,11.716,,CY AQR,AAVSO,STD,,,,
2456617.52038,10.637,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.328,Z,,11.701,,CY AQR,AAVSO,STD,,,,
2456617.52114,10.546,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.329,Z,,11.7,,CY AQR,AAVSO,STD,,,,
2456617.52189,10.459,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.331,Z,,11.714,,CY AQR,AAVSO,STD,,,,
2456617.52265,10.386,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.332,Z,,11.707,,CY AQR,AAVSO,STD,,,,
2456617.52340,10.390,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.334,Z,,11.711,,CY AQR,AAVSO,STD,,,,
2456617.52416,10.361,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.335,Z,,11.697,,CY AQR,AAVSO,STD,,,,
2456617.52491,10.367,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.337,Z,,11.707,,CY AQR,AAVSO,STD,,,,
2456617.52567,10.377,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.339,Z,,11.699,,CY AQR,AAVSO,STD,,,,
2456617.52643,10.397,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.341,Z,,11.723,,CY AQR,AAVSO,STD,,,,
2456617.52718,10.404,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.342,Z,,11.698,,CY AQR,AAVSO,STD,,,,
2456617.52794,10.433,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.344,Z,,11.699,,CY AQR,AAVSO,STD,,,,
2456617.52869,10.450,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.346,Z,,11.713,,CY AQR,AAVSO,STD,,,,
2456617.52944,10.475,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.348,Z,,11.713,,CY AQR,AAVSO,STD,,,,
2456617.53019,10.486,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.35,Z,,11.697,,CY AQR,AAVSO,STD,,,,
2456617.53095,10.483,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.352,Z,,11.691,,CY AQR,AAVSO,STD,,,,
2456617.53170,10.552,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.354,Z,,11.721,,CY AQR,AAVSO,STD,,,,
2456617.53246,10.575,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.356,Z,,11.7,,CY AQR,AAVSO,STD,,,,
2456617.53320,10.589,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.358,Z,,11.675,,CY AQR,AAVSO,STD,,,,
2456617.53396,10.610,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.36,Z,,11.677,,CY AQR,AAVSO,STD,,,,
2456617.53471,10.721,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.362,Z,,11.742,,CY AQR,AAVSO,STD,,,,
2456617.53547,10.699,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.364,Z,,11.711,,CY AQR,AAVSO,STD,,,,
2456617.53622,10.719,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.366,Z,,11.708,,CY AQR,AAVSO,STD,,,,
2456617.53698,10.744,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.369,Z,,11.701,,CY AQR,AAVSO,STD,,,,
2456617.53773,10.777,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.371,Z,,11.69,,CY AQR,AAVSO,STD,,,,
2456617.53849,10.804,0.007,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.373,Z,,11.724,,CY AQR,AAVSO,STD,,,,
2456617.53925,10.808,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.375,Z,,11.69,,CY AQR,AAVSO,STD,,,,
2456617.54001,10.827,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.378,Z,,11.688,,CY AQR,AAVSO,STD,,,,
2456617.54076,10.870,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.38,Z,,11.72,,CY AQR,AAVSO,STD,,,,
2456617.54151,10.841,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.383,Z,,11.675,,CY AQR,AAVSO,STD,,,,
2456617.54226,10.897,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.385,Z,,11.712,,CY AQR,AAVSO,STD,,,,
2456617.54302,10.914,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.388,Z,,11.701,,CY AQR,AAVSO,STD,,,,
2456617.54377,10.915,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.39,Z,,11.689,,CY AQR,AAVSO,STD,,,,
2456617.54453,10.924,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.393,Z,,11.706,,CY AQR,AAVSO,STD,,,,
2456617.54604,10.960,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.398,Z,,11.709,,CY AQR,AAVSO,STD,,,,
2456617.54680,10.951,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.401,Z,,11.688,,CY AQR,AAVSO,STD,,,,
2456617.54755,10.976,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.404,Z,,11.705,,CY AQR,AAVSO,STD,,,,
2456617.54830,10.993,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.407,Z,,11.703,,CY AQR,AAVSO,STD,,,,
2456617.54905,10.992,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.41,Z,,11.695,,CY AQR,AAVSO,STD,,,,
2456617.54981,11.000,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.413,Z,,11.695,,CY AQR,AAVSO,STD,,,,
2456617.55056,11.026,0.012,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.415,Z,,11.712,,CY AQR,AAVSO,STD,,,,
2456617.55132,11.015,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.418,Z,,11.719,,CY AQR,AAVSO,STD,,,,
2456617.55207,11.060,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.422,Z,,11.727,,CY AQR,AAVSO,STD,,,,
2456617.55283,11.040,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.425,Z,,11.722,,CY AQR,AAVSO,STD,,,,
2456617.55358,11.039,0.011,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.428,Z,,11.703,,CY AQR,AAVSO,STD,,,,
2456617.55434,11.032,0.012,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.431,Z,,11.731,,CY AQR,AAVSO,STD,,,,
2456617.55510,11.040,0.012,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.434,Z,,11.703,,CY AQR,AAVSO,STD,,,,
2456617.55585,11.070,0.013,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.437,Z,,11.727,,CY AQR,AAVSO,STD,,,,
2456617.55660,11.051,0.013,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.441,Z,,11.694,,CY AQR,AAVSO,STD,,,,
2456617.55736,11.060,0.014,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.444,Z,,11.67,,CY AQR,AAVSO,STD,,,,
2456617.55811,11.051,0.014,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.448,Z,,11.698,,CY AQR,AAVSO,STD,,,,
2456617.55887,11.067,0.012,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.451,Z,,11.719,,CY AQR,AAVSO,STD,,,,
2456617.55962,11.071,0.011,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.455,Z,,11.711,,CY AQR,AAVSO,STD,,,,
2456617.56038,11.091,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.458,Z,,11.719,,CY AQR,AAVSO,STD,,,,
2456617.56113,11.090,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.462,Z,,11.715,,CY AQR,AAVSO,STD,,,,
2456617.56189,11.088,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.465,Z,,11.71,,CY AQR,AAVSO,STD,,,,
2456617.56264,11.123,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.469,Z,,11.709,,CY AQR,AAVSO,STD,,,,
2456617.56339,11.087,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.473,Z,,11.719,,CY AQR,AAVSO,STD,,,,
2456617.56414,11.107,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.477,Z,,11.717,,CY AQR,AAVSO,STD,,,,
2456617.56490,11.082,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.48,Z,,11.695,,CY AQR,AAVSO,STD,,,,
2456617.56565,11.084,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.484,Z,,11.708,,CY AQR,AAVSO,STD,,,,
2456617.56641,11.098,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.488,Z,,11.727,,CY AQR,AAVSO,STD,,,,
2456617.56716,11.103,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.492,Z,,11.703,,CY AQR,AAVSO,STD,,,,
2456617.56792,11.094,0.011,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.496,Z,,11.715,,CY AQR,AAVSO,STD,,,,
2456617.56868,11.089,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.501,Z,,11.649,,CY AQR,AAVSO,STD,,,,
2456617.56943,11.086,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.505,Z,,11.698,,CY AQR,AAVSO,STD,,,,
2456617.57018,11.080,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.509,Z,,11.71,,CY AQR,AAVSO,STD,,,,
2456617.57093,11.072,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.513,Z,,11.687,,CY AQR,AAVSO,STD,,,,
2456617.57169,11.063,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.518,Z,,11.711,,CY AQR,AAVSO,STD,,,,
2456617.57244,11.078,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.522,Z,,11.722,,CY AQR,AAVSO,STD,,,,
2456617.57319,11.033,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.527,Z,,11.702,,CY AQR,AAVSO,STD,,,,
2456617.57394,11.047,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.531,Z,,11.702,,CY AQR,AAVSO,STD,,,,
2456617.57470,11.025,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.536,Z,,11.695,,CY AQR,AAVSO,STD,,,,
2456617.57545,11.022,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.54,Z,,11.715,,CY AQR,AAVSO,STD,,,,
2456617.57621,10.989,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.545,Z,,11.696,,CY AQR,AAVSO,STD,,,,
2456617.57695,10.956,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.55,Z,,11.705,,CY AQR,AAVSO,STD,,,,
2456617.57771,10.951,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.555,Z,,11.733,,CY AQR,AAVSO,STD,,,,
2456617.57846,10.905,0.01,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.56,Z,,11.717,,CY AQR,AAVSO,STD,,,,
2456617.57922,10.858,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.565,Z,,11.691,,CY AQR,AAVSO,STD,,,,
2456617.57998,10.801,0.009,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.57,Z,,11.707,,CY AQR,AAVSO,STD,,,,
2456617.58073,10.717,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.575,Z,,11.724,,CY AQR,AAVSO,STD,,,,
2456617.58149,10.615,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.58,Z,,11.709,,CY AQR,AAVSO,STD,,,,
2456617.58224,10.503,0.008,,V,AKV,,ENSEMBLE,000-BCQ-590,X19675TO,MPO CANOPUS,1,1.585,Z,,11.674,,CY AQR,AAVSO,STD,,,,
